Co_Ref,Time_to_Renewal,crm_accreditation_completed,crm_timely_completion,crm_progress_towards_accreditation,crm_delays_in_accreditation,crm_contractor_suggested_leave,crm_contractor_engagement,crm_contractor_sentiment,crm_contractor_sentiment_score,crm_dts_or_ssip_mentioned,crm_customer_payment_intention,crm_competitors_mentioned,crm_membership_level,crm_platform_issues_raised,crm_agent_chased_contractor,crm_agent_chase_count,crm_accreditation_issues,crm_membership_overdue,crm_auto_renewal_status,crm_dissatisified_with_renewal_price,crm_customer_complained,crm_refund_mentioned,crm_negative_customer_experience,crm_dissatisfaction_with_support,crm_financial_hardship_mentioned,year
BC5328,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
FA5604,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
DX4152,14_out,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
IF4509,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
YX3534,prior_year,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
BF3910,prior_year,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
FZ5779,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
XG2867,14_out,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
EI2190,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
ZS1839,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
IX6934,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
IX6934,prior_year,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Yes,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
QF6780,prior_year,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
GT5389,14_out,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
BQ9684,prior_year,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Yes,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
KE9368,prior_year,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
OB5925,14_out,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
JF0372,prior_year,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Yes,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
VJ7621,prior_year,Not Discussed,Not Discussed,Not Discussed,No,Yes,No,Not Discussed,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
VW2986,prior_year,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Yes,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
IK2696,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
RB0087,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
NS8456,14_out,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Yes,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2026
SN1059,14_out,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2026
ID5150,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
QV5839,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
BG0063,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
IF6288,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
GO1793,45_out,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2026
MW0337,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
UO5810,pre_renewal,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Not Discussed,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
WX0613,45_out,Yes,No,Yes,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,Yes,Accredited,No,Yes,1,No,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2025
VO2828,pre_renewal,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,Not Discussed,Accredited,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
IL9274,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2025
EQ5498,pre_renewal,Yes,Yes,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,No,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
NV2172,14_out,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
ZC6842,14_out,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
MX7271,pre_renewal,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2026
PW3103,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
EV5019,45_out,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
FC9610,45_out,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
MR3499,14_out,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
AK6215,14_out,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
AM7393,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2026
EV3759,pre_renewal,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
NR3212,14_out,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
SV6940,14_out,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
WC4689,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
JI2371,14_out,No,Not Discussed,Yes,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
JE1677,pre_renewal,Yes,Not Discussed,Yes,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
UQ1823,14_out,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
TM3479,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Yes,No,Not Discussed,Not Discussed,No,No,No,Accredited,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
QL5440,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2026
YV0188,prior_year,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
SG4713,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
NG7736,prior_year,Yes,No,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
BB9312,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
FV8742,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2026
GU4150,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Yes,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2026
VG9165,pre_renewal,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,Not Discussed,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
VR9665,pre_renewal,No,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,Not Discussed,Not Discussed,Not Discussed,2025
KC6406,prior_year,No,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
KK9258,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
YG9234,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
QW4479,pre_renewal,No,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2026
OT6431,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
KF1773,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
UX5674,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Yes,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2025
KM4418,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,No,No,Accredited,No,Yes,1,Not Discussed,Yes,0,Not Discussed,No,No,No,Not Discussed,Not Discussed,2026
MG5852,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
KV0268,pre_renewal,Yes,Yes,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,No,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
WW6063,prior_year,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
FM1762,14_out,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
YA7051,pre_renewal,Yes,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
ET7492,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2026
KL8325,14_out,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
NQ4103,prior_year,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2026
GF9897,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
RE1473,pre_renewal,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,No,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
DH2486,14_out,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
WE5558,prior_year,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
XF8614,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,No,Not Discussed,Not Discussed,2025
NV1847,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2025
XP1742,pre_renewal,Yes,Yes,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,No,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2025
GX1526,pre_renewal,Yes,Yes,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,No,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2026
JJ7838,pre_renewal,Yes,Yes,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,No,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2025
DY9137,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,No,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2025
DB8584,pre_renewal,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,No,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2025
DO3220,pre_renewal,No,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2025
LF3994,pre_renewal,No,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2025
ND0997,pre_renewal,Yes,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2026
TF9406,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2026
JM0733,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2026
DN9061,pre_renewal,Not Discussed,Not Discussed,Not Discussed,No,No,No,Not Discussed,Not Discussed,No,Not Discussed,No,Accredited,No,Yes,1,Not Discussed,Yes,0,No,No,No,Not Discussed,Not Discussed,Not Discussed,2026
